City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Lodwar,KE,3.1191,35.5973,80.2,58,98,9.15,overcast clouds
348,Edd,ER,13.9297,41.6925,88.03,67,80,1.14,broken clouds
349,Iralaya,HN,15.0,-83.2333,80.49,82,39,8.43,scattered clouds
350,Aksarka,RU,66.5606,67.7975,28.67,91,93,8.88,overcast clouds
351,Los Llanos de Aridane,ES,28.6585,-17.9182,67.75,83,0,10.36,clear sky
352,Puerto Ayora,EC,-0.7393,-90.3518,69.55,90,71,8.84,broken clouds
353,São José da Coroa Grande,BR,-8.8978,-35.1478,75.99,87,12,9.82,few clouds
354,Adelanto,US,34.5828,-117.4092,80.85,5,0,7.09,clear sky
355,Qaqortoq,GL,60.7167,-46.0333,54.1,72,1,3.27,clear sky
356,Lahat,ID,-3.8,103.5333,83.52,65,98,1.14,overcast clouds
357,Villa Carlos Paz,AR,-31.4241,-64.4978,55.89,35,43,5.99,scattered clouds
358,Homer,US,59.6425,-151.5483,40.89,61,90,11.5,overcast clouds
359,Arrondissement de Saint-Denis,FR,48.9167,2.3333,63.37,93,75,3.0,broken clouds
360,Arlit,NE,18.7369,7.3853,81.73,19,0,9.84,clear sky
361,Iguaí,BR,-14.7564,-40.0892,65.48,97,2,4.16,clear sky
362,Miran Shah,PK,33.0086,70.0697,76.6,64,0,0.69,clear sky
363,Tautira,PF,-17.7333,-149.15,84.22,77,11,13.04,few clouds
364,Kutiyāna,IN,21.6233,69.9817,79.11,87,100,1.92,overcast clouds
365,Kyren,RU,51.6828,102.1408,36.09,84,100,1.05,overcast clouds
366,Salekhard,RU,66.53,66.6019,28.13,88,68,6.38,broken clouds
367,Talcahuano,CL,-36.7167,-73.1167,47.88,71,0,10.36,clear sky
368,Marabu,MY,4.4148,114.0089,74.53,93,100,9.08,overcast clouds
369,Thunder Bay,CA,48.4001,-89.3168,58.55,94,100,6.49,light rain
370,Ginir,ET,7.1333,40.7,60.28,76,79,3.58,broken clouds
371,Sistranda,NO,63.7256,8.834,54.9,74,87,16.04,overcast clouds
372,Killybegs,IE,54.6333,-8.45,45.45,81,90,12.88,overcast clouds
373,Koumac,NC,-20.5667,164.2833,78.49,70,51,7.02,broken clouds
374,Port Hardy,CA,50.6996,-127.4199,49.75,94,80,2.62,broken clouds
375,The Valley,AI,18.217,-63.0578,84.09,73,71,18.39,broken clouds
376,Kerman,IR,30.2832,57.0788,66.52,25,56,2.08,broken clouds
377,Tuatapere,NZ,-46.1333,167.6833,55.81,72,100,4.03,light rain
378,‘Āhuimanu,US,21.4447,-157.8378,83.91,63,20,10.36,few clouds
379,Acajutla,SV,13.5928,-89.8275,79.66,83,54,4.34,broken clouds
380,Milyutinskaya,RU,48.6279,41.6679,43.14,58,1,8.03,clear sky
381,Buraidah,SA,26.326,43.975,76.28,16,6,5.06,clear sky
382,Yerbogachën,RU,61.2767,108.0108,34.93,67,85,4.74,overcast clouds
383,San Policarpo,PH,12.1791,125.5072,84.43,73,90,4.88,overcast clouds
384,Makkah al Mukarramah,SA,21.4267,39.8261,84.56,37,78,5.44,broken clouds
385,Iquique,CL,-20.2208,-70.1431,59.04,76,39,4.88,scattered clouds
386,Beyla,GN,8.6833,-8.6333,67.41,97,100,1.1,light rain
387,Cedar City,US,37.6775,-113.0619,65.37,20,1,0.0,clear sky
388,Det Udom,TH,14.906,105.0784,87.04,75,89,5.03,overcast clouds
389,Poronaysk,RU,49.2167,143.1167,56.46,38,12,12.24,few clouds
390,Makat,KZ,47.6469,53.3463,45.68,36,0,6.2,clear sky
391,Gympie,AU,-26.1898,152.665,85.32,18,0,7.45,light rain
392,Kununurra,AU,-15.7667,128.7333,98.58,19,80,11.5,broken clouds
393,Bambanglipuro,ID,-7.95,110.2833,81.7,65,82,9.71,broken clouds
394,Mikrokambos,GR,40.8408,22.7752,59.88,68,0,1.59,clear sky
395,Hervey Bay,AU,-25.2986,152.8535,84.04,59,0,11.14,clear sky
396,Rawson,AR,-43.3002,-65.1023,45.01,47,4,10.07,clear sky
397,Lovozero,RU,68.005,35.0117,45.54,88,100,3.71,overcast clouds
398,Bāfq,IR,31.6128,55.4107,68.23,31,25,6.71,scattered clouds
399,Chumikan,RU,54.7183,135.315,45.27,56,38,13.35,scattered clouds
400,Karasburg,NA,-28.0167,18.75,44.53,70,0,4.38,clear sky
401,Esperance,AU,-33.8667,121.9,57.04,68,88,26.17,overcast clouds
402,Lafiagi,NG,8.8667,5.4167,74.84,93,29,3.69,scattered clouds
403,Najrān,SA,17.4924,44.1277,73.89,26,100,3.96,overcast clouds
404,Itoman,JP,26.1247,127.6694,88.18,68,40,16.11,scattered clouds
405,Nichinan,JP,31.6,131.3667,80.76,59,0,10.02,clear sky
406,Crotone,IT,39.0851,17.1178,68.67,69,93,3.18,overcast clouds
407,Rome,US,43.2128,-75.4557,63.88,91,40,3.44,scattered clouds
408,Santa Marta,CO,11.2408,-74.199,78.35,74,88,9.53,overcast clouds
409,Poum,NC,-20.2333,164.0167,75.56,82,1,8.77,clear sky
410,Acapulco de Juárez,MX,16.8634,-99.8901,82.22,78,40,0.0,scattered clouds
411,San Cristobal,VE,7.7669,-72.225,75.38,87,17,2.26,few clouds
412,Balingasay,PH,16.3573,119.8564,83.52,74,39,7.2,scattered clouds
413,Guane,CU,22.2025,-84.0875,77.77,78,69,7.9,broken clouds
414,Wiarton,CA,44.7407,-81.1332,69.22,90,100,6.33,overcast clouds
415,Puerto Madryn,AR,-42.7692,-65.0385,44.74,48,4,9.82,clear sky
416,Whitefish,US,48.4111,-114.3376,60.55,44,90,0.0,overcast clouds
417,Boa Vista,BR,2.8197,-60.6733,84.18,70,0,2.3,clear sky
418,Mnogovershinnyy,RU,53.9353,139.9242,43.27,66,60,16.28,light rain
419,Hīt,IQ,33.6416,42.8251,80.78,22,2,4.85,clear sky
420,Leningradskiy,RU,69.3833,178.4167,20.98,72,13,8.9,few clouds
421,Río Gallegos,AR,-51.6226,-69.2181,44.65,61,40,13.8,scattered clouds
422,Tortolì,IT,39.9256,9.6572,60.98,79,2,2.8,clear sky
423,Bilma,NE,18.6853,12.9164,80.89,21,0,7.27,clear sky
424,Ţahţā,EG,26.7693,31.5021,72.1,63,0,10.07,clear sky
425,Nhulunbuy,AU,-12.2333,136.7667,88.41,58,100,10.36,overcast clouds
426,Garh Maharaja,PK,30.8339,71.9053,85.5,47,57,5.88,broken clouds
427,Santa Cruz Cabrália,BR,-16.2781,-39.0247,75.43,88,20,8.05,few clouds
428,Ambilobe,MG,-13.2,49.05,64.22,80,81,4.47,broken clouds
429,Kiryat Gat,IL,31.61,34.7642,71.4,78,21,2.37,few clouds
430,Ferrol,ES,43.4832,-8.2369,56.57,85,100,16.53,overcast clouds
431,Tremedal,BR,-14.9758,-41.4108,72.21,61,0,3.31,clear sky
432,Cayenne,GF,4.9333,-52.3333,83.08,78,0,5.01,clear sky
433,Kamphaeng Phet,TH,16.25,99.5,80.02,83,100,3.76,overcast clouds
434,Goundam,ML,16.4145,-3.6708,90.86,15,76,5.66,broken clouds
435,Tabuk,PH,17.4189,121.4443,83.88,72,94,3.22,overcast clouds
436,Huanan,CN,46.2167,130.5167,52.74,64,100,18.28,moderate rain
437,Aska,IN,19.6061,84.6725,80.71,86,1,1.88,clear sky
438,Aloleng,PH,16.1307,119.7824,85.69,67,39,5.77,scattered clouds
439,Suntar,RU,62.1444,117.6319,38.03,48,8,2.04,clear sky
440,Jacobina,BR,-11.1806,-40.5183,71.62,65,1,5.93,clear sky
441,Gushikawa,JP,26.3544,127.8686,87.39,68,20,17.27,few clouds
442,Newport,GB,51.5877,-2.9984,51.64,90,75,5.68,broken clouds
443,Ixtapa,MX,20.7,-105.2,83.43,79,40,5.75,scattered clouds
444,Codrington,AU,-38.2667,141.9667,61.9,84,100,12.77,light rain
445,Ialibu,PG,-6.2821,143.9935,61.79,93,100,2.33,light rain
446,Sur,OM,22.5667,59.5289,83.12,75,100,18.81,overcast clouds
447,Lorengau,PG,-2.0226,147.2712,86.27,62,66,4.65,broken clouds
448,Aktau,KZ,43.65,51.2,41.58,39,2,13.87,clear sky
449,Kinablangan,PH,7.6947,126.5503,82.35,72,100,4.79,moderate rain
450,Port Hedland,AU,-20.3167,118.5667,86.05,15,4,13.8,clear sky
451,Salmo,CA,49.1999,-117.2689,52.11,62,85,3.2,overcast clouds
452,Zhezkazgan,KZ,47.8043,67.7144,43.38,54,100,6.44,overcast clouds
453,Harper,LR,4.375,-7.7169,77.27,84,96,5.17,light rain
454,Chacabuco,AR,-34.6417,-60.4739,49.84,79,0,8.3,clear sky
455,High Level,CA,58.5169,-117.136,46.8,54,45,5.28,scattered clouds
456,Manaure,CO,11.7751,-72.4445,84.92,68,99,18.45,overcast clouds
457,Kamsack,CA,51.5667,-101.9009,53.91,36,36,0.78,light rain
458,Naze,JP,28.3667,129.4833,80.15,64,0,17.49,clear sky
459,Jasper,US,37.2001,-94.3502,67.82,90,1,1.01,clear sky
460,Abū Zabad,SD,12.35,29.25,73.42,55,20,7.63,few clouds
461,Marabá,BR,-5.3686,-49.1178,73.85,97,100,2.26,overcast clouds
462,Warrensburg,US,38.7628,-93.7361,69.06,89,90,3.0,thunderstorm
463,Mirador,BR,-6.3708,-44.3631,75.72,75,12,2.08,few clouds
464,Villa María,AR,-32.4075,-63.2402,58.57,22,98,15.3,overcast clouds
465,Copiapó,CL,-27.3667,-70.3333,49.69,56,1,0.43,clear sky
466,Moses Lake,US,47.1301,-119.2781,64.18,48,1,5.75,clear sky
467,Gerlafingen,CH,47.1698,7.5751,59.94,93,100,1.14,overcast clouds
468,Hobyo,SO,5.3505,48.5268,77.9,88,21,17.49,few clouds
469,Hirara,JP,24.8,125.2833,81.97,68,4,15.17,clear sky
470,Clovis,US,36.8252,-119.7029,84.09,28,1,4.61,haze
471,Lanzhou,CN,36.0564,103.7922,61.54,33,100,9.55,overcast clouds
472,Antigonish,CA,45.6169,-61.9986,54.82,92,40,5.08,scattered clouds
473,Tarko-Sale,RU,64.9225,77.785,25.75,95,100,13.4,light snow
474,Clyde River,CA,70.4692,-68.5914,37.18,84,100,5.1,overcast clouds
475,El Real de Santa Maria,PA,8.109,-77.7325,75.81,98,98,1.1,overcast clouds
476,Longonjo,AO,-12.9067,15.2533,59.59,81,1,1.86,clear sky
477,Ardabil,IR,38.2498,48.2933,49.01,89,95,3.11,overcast clouds
478,Galle,LK,6.0367,80.217,80.19,80,72,5.64,broken clouds
479,Cap Malheureux,MU,-19.9842,57.6142,71.47,72,54,7.0,broken clouds
480,Agadir,MA,30.4202,-9.5982,63.05,70,1,4.25,clear sky
481,Shingū,JP,33.7333,135.9833,78.67,46,0,5.84,clear sky
482,Shache,CN,38.4167,77.2406,64.47,24,95,11.79,overcast clouds
483,Mayumba,GA,-3.432,10.6554,75.4,89,98,8.86,light rain
484,Nautla,MX,20.2167,-96.7833,78.57,84,100,2.66,overcast clouds
485,Amapá,BR,1.0,-52.0,73.09,96,100,3.04,overcast clouds
486,Caluquembe,AO,-13.7833,14.6833,56.41,71,0,4.05,clear sky
487,Inhambane,MZ,-23.865,35.3833,73.8,92,91,9.01,overcast clouds
488,Sydney,AU,-33.8679,151.2073,78.31,51,0,1.99,clear sky
489,Dubbo,AU,-32.25,148.6167,68.13,52,40,8.05,scattered clouds
490,Celestún,MX,20.8667,-90.4,82.35,75,94,13.38,overcast clouds
491,Fengxian,CN,34.7039,116.5872,82.24,63,99,12.66,overcast clouds
492,Batagay-Alyta,RU,67.8006,130.4114,24.31,69,6,1.81,clear sky
493,Sungai Penuh,ID,-2.0833,101.3833,72.27,74,100,1.12,overcast clouds
494,Teahupoo,PF,-17.8333,-149.2667,78.76,77,12,13.62,few clouds
495,Phuket,TH,8.0,98.25,86.09,70,20,4.61,few clouds
496,Pacific Grove,US,36.6177,-121.9166,79.25,91,40,3.0,mist
497,Ahipara,NZ,-35.1667,173.1667,64.33,69,100,16.71,light rain
498,Manuk Mangkaw,PH,4.8,119.85,83.19,71,100,4.12,overcast clouds
499,Toora-Khem,RU,52.4675,96.11,33.46,56,97,8.9,overcast clouds
500,San Quintín,MX,30.4833,-115.95,75.04,53,77,4.92,broken clouds
501,Solnechnyy,RU,50.7214,136.6319,49.89,34,12,3.24,few clouds
502,Walvis Bay,NA,-22.9575,14.5053,52.09,89,0,7.27,clear sky
503,Corn Island,NI,12.1694,-83.0418,82.49,77,100,10.11,overcast clouds
504,São Filipe,CV,14.8961,-24.4956,79.54,81,71,8.86,broken clouds
505,Alice Springs,AU,-23.7,133.8833,72.95,27,0,8.05,clear sky
506,Yeniseysk,RU,58.4497,92.1703,37.2,97,100,5.48,light rain
507,San Martín,AR,-33.081,-68.4681,54.07,14,0,14.2,clear sky
508,Balkhash,KZ,46.844,74.9804,38.01,52,40,11.18,scattered clouds
509,Birjand,IR,32.8663,59.2211,60.75,27,0,6.02,clear sky
510,Lima,PE,-12.0432,-77.0282,59.4,75,90,8.05,overcast clouds
511,Champerico,GT,14.3,-91.9167,83.35,78,95,2.33,overcast clouds
512,College,US,64.8569,-147.8028,34.29,96,90,3.44,light snow
513,Nome,US,64.5011,-165.4064,37.47,57,20,11.5,few clouds
514,Barcelos,PT,41.5388,-8.6151,63.28,92,100,13.56,light rain
515,Porto-Novo,BJ,6.4965,2.6036,75.49,93,15,4.09,light rain
516,Touros,BR,-5.1989,-35.4608,76.1,83,8,12.19,clear sky
517,Micheweni,TZ,-4.9667,39.8333,75.06,85,85,9.37,light rain
518,Tire,TR,38.0888,27.7351,60.8,85,0,7.27,clear sky
519,Amahai,ID,-3.3333,128.9167,81.52,80,97,6.78,overcast clouds
520,Rio Grande,BR,-32.035,-52.0986,57.94,88,68,9.86,broken clouds
521,Werda,BW,-25.2667,23.2833,50.27,27,0,8.97,clear sky
522,Milledgeville,US,33.0801,-83.2321,71.47,90,100,1.3,overcast clouds
523,Luanda,AO,-8.8368,13.2343,71.6,83,75,5.75,broken clouds
524,Plácido de Castro,BR,-10.3353,-67.1856,79.9,63,15,3.42,few clouds
525,Albania,AL,41.0,20.0,51.19,58,24,4.5,few clouds
526,Linjiang,CN,41.8069,126.9078,59.32,94,100,4.18,light rain
527,Schöneiche,DE,52.4667,13.6833,60.35,71,0,12.66,clear sky
528,Portland,US,45.5234,-122.6762,66.76,68,20,1.01,few clouds
529,Nuevo Progreso,MX,23.1667,-97.95,77.47,81,100,4.5,light rain
530,Tual,ID,-5.6667,132.75,81.05,75,95,8.72,overcast clouds
531,Tāybād,IR,34.74,60.7756,50.45,37,0,11.16,clear sky
532,Yanaul,RU,56.2719,54.9309,41.29,91,100,4.41,overcast clouds
533,Sovetskaya Gavan',RU,48.9723,140.2878,55.8,40,0,15.39,clear sky
534,Katunino,RU,64.3862,40.6298,44.49,97,98,4.07,overcast clouds
535,Puertollano,ES,38.6871,-4.1073,63.09,62,89,4.59,overcast clouds
536,Margate,GB,51.3813,1.3862,55.26,86,100,3.0,moderate rain
537,Drummondville,CA,45.8834,-72.4824,53.02,93,95,4.05,overcast clouds
538,Vatne,NO,62.5667,6.65,49.42,68,100,10.16,overcast clouds
539,Belmonte,BR,-15.8631,-38.8828,75.7,86,1,12.17,clear sky
540,Qandala,SO,11.472,49.8728,85.28,65,1,2.1,clear sky
541,Weligama,LK,5.9667,80.4167,79.79,80,87,6.4,overcast clouds
542,Ponta Delgada,PT,37.7333,-25.6667,73.51,88,40,10.36,scattered clouds
543,Mehamn,NO,71.0357,27.8492,51.71,83,78,18.05,broken clouds
544,La Ronge,CA,55.1001,-105.2842,54.21,45,100,8.14,overcast clouds
545,Manzanillo,CU,20.3433,-77.1167,76.78,83,51,7.61,moderate rain
546,Jiexiu,CN,37.0244,111.9125,67.68,97,100,0.83,light rain
547,Esim,GH,4.8699,-2.2405,76.03,90,66,5.68,broken clouds
548,Portel,BR,-1.9356,-50.8211,74.01,96,99,1.7,overcast clouds
549,Eirunepé,BR,-6.6603,-69.8736,77.13,76,92,2.57,overcast clouds
550,Farīdpur,BD,23.6,89.8333,82.4,81,15,8.01,few clouds
551,Birobidzhan,RU,48.8,132.95,48.56,54,100,5.06,overcast clouds
552,San Vicente,AR,-26.6167,-54.1333,65.05,99,100,5.1,overcast clouds
553,Marathon,US,44.9,-89.7668,66.18,89,1,0.0,clear sky
554,Phalaborwa,ZA,-23.943,31.1411,67.5,85,31,11.3,scattered clouds
555,Antalaha,MG,-14.9003,50.2788,67.73,85,52,5.86,broken clouds
556,Yarmouth,US,41.7057,-70.2286,66.99,84,1,8.01,clear sky
557,Balabac,PH,7.9868,117.0645,82.08,80,100,12.68,overcast clouds
558,Vanavara,RU,60.34,102.2797,36.05,76,84,5.46,broken clouds
559,Jumla,NP,29.2747,82.1838,60.75,77,10,2.39,clear sky
560,Raudeberg,NO,61.9875,5.1352,54.27,65,100,13.78,overcast clouds
561,Istanbul,TR,41.0351,28.9833,63.07,72,40,5.75,scattered clouds
562,Mweka,CD,-4.85,21.5667,68.02,98,100,0.45,light rain
563,Ust'-Kan,RU,50.9276,84.761,25.12,70,100,5.75,overcast clouds
564,Sibolga,ID,1.7427,98.7792,83.35,62,86,1.97,overcast clouds
565,La Cruz,MX,23.9167,-106.9,80.62,78,100,4.27,overcast clouds
566,Lamar,US,33.6668,-95.5836,75.36,88,90,0.0,overcast clouds
567,Versailles,FR,48.8,2.1333,62.26,94,75,19.57,broken clouds
568,Chiredzi,ZW,-21.05,31.6667,78.62,47,73,6.76,broken clouds
569,Scarborough,GB,54.2797,-0.4044,49.57,88,78,4.0,broken clouds
570,Bakchar,RU,57.0186,82.0711,32.14,94,100,6.02,light snow
571,Mandalgovi,MN,45.7625,106.2708,35.11,58,6,15.14,clear sky
572,Bystrzyca Kłodzka,PL,50.3018,16.6423,55.18,59,66,13.15,broken clouds
573,Pinega,RU,64.7001,43.3936,38.32,94,84,4.7,broken clouds
574,Abhā,SA,18.2164,42.5053,59.25,51,0,0.0,clear sky
575,Ugoofaaru,MV,5.6667,73.0,82.33,78,94,16.46,overcast clouds
576,Ondjiva,AO,-17.0667,15.7333,58.48,16,19,6.31,few clouds
577,La Fria,VE,8.2203,-72.2439,84.31,93,50,3.87,scattered clouds
578,Shimoda,JP,34.6667,138.95,75.11,69,5,14.25,clear sky
579,Nantucket,US,41.2835,-70.0995,66.99,84,1,11.5,clear sky
580,Qinhuangdao,CN,39.9317,119.5883,69.82,91,100,5.1,overcast clouds
581,Corinth,GR,37.9407,22.9573,65.75,68,5,4.56,clear sky
582,Parabel',RU,58.6978,81.4825,31.93,97,100,4.61,light snow
583,Minot,US,48.2325,-101.2963,60.78,38,1,3.0,haze
584,Dudinka,RU,69.4058,86.1778,18.9,93,47,11.72,scattered clouds
585,Sulangan,PH,11.1373,123.7228,82.45,76,100,2.39,overcast clouds
586,Imbituba,BR,-28.24,-48.6703,66.09,92,100,5.06,overcast clouds
587,Ciudad Bolivar,VE,8.1222,-63.5497,79.03,80,78,9.89,broken clouds
588,Orós,BR,-6.2444,-38.9136,80.11,58,7,9.31,clear sky
589,Erdenet,MN,49.0333,104.0833,33.01,73,85,2.26,overcast clouds
590,Grindavik,IS,63.8424,-22.4338,40.89,81,75,29.93,broken clouds
591,El Paisnal,SV,13.9736,-89.2186,77.41,94,90,0.96,overcast clouds
592,Fonte Boa,BR,-2.4959,-66.2662,75.24,90,95,1.97,overcast clouds
593,Malanje,AO,-9.5402,16.341,63.48,88,58,5.28,broken clouds
594,Kolondiéba,ML,11.0882,-6.8926,70.23,95,53,4.32,broken clouds
595,Norman Wells,CA,65.282,-126.8329,33.84,93,90,8.05,overcast clouds
596,Sassandra,CI,4.95,-6.0833,74.71,94,100,4.18,light rain
597,Querecotillo,PE,-4.8378,-80.6456,68.02,67,15,12.41,few clouds
598,Ampanihy,MG,-24.7,44.75,70.11,60,20,5.73,few clouds
599,Honiara,SB,-9.4333,159.95,82.54,80,99,2.57,overcast clouds
600,Dolní Lutyně,CZ,49.8988,18.4282,51.78,98,7,5.53,clear sky
601,Kyzyl-Suu,KG,42.3414,78.0056,39.0,74,24,4.21,few clouds
602,Cangzhou,CN,38.3167,116.8667,73.63,79,100,10.47,light rain
603,Wuzhou,CN,23.4833,111.3167,86.56,55,0,3.67,clear sky
604,Lira,UG,2.235,32.9097,62.96,98,100,2.71,overcast clouds
605,Harlingen,US,26.1906,-97.6961,81.05,92,1,3.44,clear sky
606,Alyangula,AU,-13.8483,136.4192,84.87,57,95,6.22,overcast clouds
607,Arrondissement de Mont-de-Marsan,FR,44.0,-0.6667,75.69,83,100,12.5,light rain
608,Hohhot,CN,40.8106,111.6522,63.84,14,34,13.65,scattered clouds
609,Bajil,YE,15.0584,43.2851,86.45,68,96,3.47,overcast clouds
610,Le Port,RE,-20.9373,55.2919,69.8,71,16,8.08,few clouds
611,Jistebnice,CZ,49.4855,14.5276,49.59,91,93,12.03,overcast clouds
612,Gornopravdinsk,RU,60.05,69.9,29.26,93,100,7.7,overcast clouds
613,Banepā,NP,27.6298,85.5214,66.52,100,75,0.0,broken clouds
614,Brigantine,US,39.4101,-74.3646,69.01,93,1,3.44,clear sky
615,Kedrovyy,RU,56.1667,91.8167,32.41,82,98,10.65,overcast clouds
616,Gorontalo,ID,0.5412,123.0595,85.51,71,100,1.52,overcast clouds
617,Diego de Almagro,CL,-26.3667,-70.05,56.71,44,0,0.89,clear sky
618,Kasongo-Lunda,CD,-6.4667,16.8167,69.31,93,45,1.99,scattered clouds
619,Simbahan,PH,6.3032,120.5836,83.86,71,92,7.2,overcast clouds
620,Cessnock,AU,-32.8333,151.35,79.63,41,29,7.74,scattered clouds
621,Aswān,EG,24.0934,32.907,74.8,44,0,11.86,clear sky
622,Waingapu,ID,-9.6567,120.2641,86.23,57,94,5.03,overcast clouds
623,Awjilah,LY,29.1081,21.2869,67.69,58,0,8.99,clear sky
624,Bilibino,RU,68.0546,166.4372,26.38,94,100,3.31,light snow
625,Preobrazheniye,RU,42.9019,133.9064,62.69,63,100,5.32,overcast clouds
626,Morgan City,US,29.6994,-91.2068,75.2,100,1,4.61,clear sky
627,Havre-St-Pierre,CA,50.2334,-63.5986,46.76,100,90,4.61,mist
628,Tessalit,ML,20.1986,1.0114,86.29,14,97,4.97,overcast clouds
629,Āsmār,AF,35.0333,71.3581,71.51,66,0,4.81,clear sky
630,Derzhavīnsk,KZ,51.1,66.3167,43.56,91,100,5.68,overcast clouds
631,Boende,CD,-0.2167,20.8667,70.77,91,99,0.83,overcast clouds
632,Omaruru,NA,-21.4333,15.9333,51.48,47,0,5.73,clear sky
633,Manyana,BW,-23.4,21.7167,49.26,31,0,10.02,clear sky
634,Luoyang,CN,34.6836,112.4536,74.95,83,100,5.17,overcast clouds
635,Oktyabr'skoye,RU,43.0645,44.7417,46.54,93,100,2.24,overcast clouds
636,Char Bhadrāsan,BD,23.3167,90.2167,82.45,81,23,7.38,few clouds
637,Myitkyina,MM,25.3833,97.4,76.86,94,85,0.51,overcast clouds
638,Nagato,JP,34.3833,131.2,79.21,51,0,4.29,clear sky
639,Chapleau,CA,47.8405,-83.4034,55.2,98,100,6.73,overcast clouds
640,Trindade,BR,-16.6494,-49.4889,78.55,44,77,0.69,broken clouds
641,Lesnoy,RU,57.6198,63.0784,30.65,94,35,6.58,scattered clouds
642,Belyy Yar,RU,53.6039,91.3903,35.49,69,0,11.18,clear sky
643,Acaraú,BR,-2.8856,-40.12,78.53,83,2,16.11,clear sky
644,Yumen,CN,40.2833,97.2,44.28,40,69,19.48,broken clouds
645,Kloulklubed,PW,7.0419,134.2556,86.5,75,68,10.02,broken clouds
646,Bad Langensalza,DE,51.1,10.65,65.68,64,100,15.43,overcast clouds
647,Keningau,MY,5.3378,116.1602,73.85,80,100,3.62,overcast clouds
648,Mahajanga,MG,-15.7167,46.3167,69.82,78,20,5.75,few clouds
649,Pirapora,BR,-17.345,-44.9419,81.21,40,38,1.88,scattered clouds
650,Kindersley,CA,51.4668,-109.1682,61.54,25,100,9.04,overcast clouds
651,Rūdbār,AF,30.15,62.6,61.79,31,14,12.21,few clouds
652,Macamic,CA,48.7502,-78.9996,51.58,80,100,4.09,light rain
653,Bulawayo,ZW,-20.15,28.5833,69.37,50,100,2.19,overcast clouds
654,Kailua,US,21.4022,-157.7394,84.18,65,20,10.36,few clouds
655,Macao,MO,22.2006,113.5461,87.6,79,20,6.91,light rain
656,Pervoye Maya,RU,56.164,44.7196,40.71,71,100,3.69,light rain
657,Eureka,US,40.8021,-124.1637,58.17,80,13,3.0,few clouds
658,San Jose,US,37.3394,-121.895,84.88,37,20,10.36,few clouds
659,Calamar,CO,10.2511,-74.9146,78.75,89,31,3.98,scattered clouds
660,Kapit,MY,2.0167,112.9333,82.87,73,95,2.62,overcast clouds
661,Panzhihua,CN,26.5851,101.7128,76.35,68,0,1.1,clear sky
662,Turaif,SA,31.6725,38.6637,68.18,57,0,7.72,clear sky
663,Puerto Colombia,CO,10.9878,-74.9547,82.49,81,93,15.64,overcast clouds
664,Peshkovo,RU,47.0187,39.3885,59.88,48,100,16.71,overcast clouds
665,Valparaíso,CL,-33.0393,-71.6273,55.04,58,0,0.0,clear sky
666,Denpasar,ID,-8.65,115.2167,78.46,88,75,13.8,broken clouds
667,Mamit,IN,23.9333,92.4833,76.73,74,41,2.33,scattered clouds
668,Arkansas City,US,37.062,-97.0384,64.02,94,1,4.61,clear sky
669,Tamiahua,MX,21.2667,-97.45,77.63,88,17,4.74,few clouds
670,Estación Coahuila,MX,32.1939,-115.0017,90.14,15,100,1.81,overcast clouds
671,Bud,US,39.447,-86.1758,69.91,94,99,10.45,light rain
672,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,46,0,9.22,clear sky
673,Kobryn,BY,52.2138,24.3564,47.34,63,61,9.37,broken clouds
674,Ukiah,US,39.1502,-123.2078,82.29,18,1,6.91,clear sky
675,Regina,CA,50.4501,-104.6178,59.04,37,90,8.99,overcast clouds
676,Lukovetskiy,RU,64.2956,41.9211,44.58,98,98,3.74,overcast clouds
677,Manakara,MG,-22.1333,48.0167,65.52,92,11,7.14,few clouds
678,Oranjestad,AW,12.524,-70.027,84.15,79,20,5.99,few clouds
679,Necochea,AR,-38.5473,-58.7368,47.03,87,42,17.83,scattered clouds
680,Vung Tau,VN,10.346,107.0843,78.19,88,100,8.79,overcast clouds
681,Ankang,CN,32.68,109.0172,80.37,74,2,1.16,clear sky
682,Angoche,MZ,-16.2325,39.9086,73.09,84,6,11.7,clear sky
683,Cabo Rojo,PR,18.0866,-67.1457,80.98,83,100,4.97,overcast clouds
684,Gumdag,TM,39.2061,54.5906,57.67,22,20,20.24,few clouds
685,Tilichiki,RU,60.4667,166.1,41.27,80,100,6.69,overcast clouds
686,Cumana,VE,10.4635,-64.1775,79.83,81,73,10.65,broken clouds
687,Riohacha,CO,11.5444,-72.9072,80.47,79,100,7.36,overcast clouds
688,Gemeente Brielle,NL,51.9,4.15,61.02,90,100,15.43,moderate rain
689,Baghdad,IQ,33.3406,44.4009,73.31,35,41,2.3,scattered clouds
690,Malinyi,TZ,-8.9333,36.1333,69.51,69,31,3.15,scattered clouds
691,Charters Towers,AU,-20.1,146.2667,94.28,17,2,9.82,clear sky
692,Chegdomyn,RU,51.1167,133.0167,46.8,45,5,1.1,clear sky
693,Miandrivazo,MG,-19.5167,45.4667,75.97,72,6,1.9,clear sky
694,Belaya Gora,RU,68.5333,146.4167,30.78,77,86,8.59,overcast clouds
695,Ossora,RU,59.2353,163.0719,46.0,91,100,10.02,light rain
696,Āmli,IN,20.2833,73.0167,78.39,89,72,2.24,broken clouds
697,Elizabeth City,US,36.2946,-76.2511,70.02,82,1,8.05,clear sky
